[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNK01450	CNK01450-t26_1	 CNAG_02656	
CNK01460	CNK01460-t26_1	 CNAG_02657	
CNK01480	CNK01480-t26_1	 CNAG_02658	
CNK01500	CNK01500-t26_1	 CNAG_02660	
CNK01510	CNK01510-t26_1	 CNAG_02661	
CNK01520	CNK01520-t26_1	 CNAG_02662	
CNK01530	CNK01530-t26_1	 CNAG_02663	
CNK01540	CNK01540-t26_1	 CNAG_02664	
CNK01550	CNK01550-t26_1	 CNAG_02665	
CNK01560	CNK01560-t26_1	 CNAG_02666	
CNK01570	CNK01570-t26_1	 CNAG_02667	
CNK01580	CNK01580-t26_1	 CNAG_02670	
CNK01580	CNK01580-t26_2	 CNAG_02670	
CNK01590	CNK01590-t26_1	 CNAG_02671	
CNK01600	CNK01600-t26_1	 CNAG_02672	
CNK01610	CNK01610-t26_1	 CNAG_02673	
CNK01620	CNK01620-t26_1	 CNAG_02674	
CNK01630	CNK01630-t26_1	 CNAG_02675	
CNK01640	CNK01640-t26_1	 CNAG_02676	
CNK01650	CNK01650-t26_1	 CNAG_02677	
CNK01660	CNK01660-t26_1	 CNAG_02678	
CNK01670	CNK01670-t26_1	 CNAG_02679	
CNK01680	CNK01680-t26_1	 CNAG_02680	
CNK01690	CNK01690-t26_1	 CNAG_02681	
CNK01700	CNK01700-t26_1	 CNAG_02682	
CNK01710	CNK01710-t26_1	 CNAG_02683	
CNK01720	CNK01720-t26_1	 CNAG_02684	
CNK01730	CNK01730-t26_1	 CNAG_02685	
CNK01740	CNK01740-t26_1	 CNAG_02686	
CNK01750	CNK01750-t26_1	 CNAG_02687	
CNK01760	CNK01760-t26_1	 CNAG_02688	
CNK01770	CNK01770.mRNA	 CNAG_02689	
CNK01780	CNK01780-t26_1	 CNAG_02690	
CNK01800	CNK01800-t26_1	 CNAG_02692	
CNK01810	CNK01810-t26_1	 CNAG_02693	
CNK01820	CNK01820-t26_1	 CNAG_02694	
CNK01830	CNK01830-t26_1	 CNAG_02695	
CNK01840	CNK01840-t26_1	 CNAG_02696	
CNK01850	CNK01850-t26_1	 CNAG_02697	
CNK01860	CNK01860-t26_1	 CNAG_02698	
CNK01870	CNK01870-t26_1	 CNAG_02699	
CNK01880	CNK01880-t26_1	 CNAG_02700	
CNK01890	CNK01890-t26_1	 CNAG_02701	
CNK01900	CNK01900-t26_1	 CNAG_02702	
CNK01910	CNK01910-t26_1	 CNAG_02703	
CNK01920	CNK01920-t26_1	 CNAG_02704	
CNK01930	CNK01930-t26_1	 CNAG_10029	
CNK01935	CNK01935-t26_1	 CNAG_02705	
CNK01940	CNK01940-t26_1	 CNAG_02708	
CNK01950	CNK01950-t26_1	 CNAG_02709	
CNK01960	CNK01960-t26_1	 CNAG_02710	
CNK01970	CNK01970-t26_1	 CNAG_02712	
CNK01980	CNK01980-t26_1	 CNAG_01858	
CNK01990	CNK01990-t26_1	 CNAG_01859	
CNK02000	CNK02000-t26_1	 CNAG_01860	
CNK02010	CNK02010-t26_1	 CNAG_01861	
CNK02020	CNK02020-t26_1	 CNAG_01862	
CNK02030	CNK02030-t26_1	 CNAG_01863	
CNK02040	CNK02040-t26_1	 CNAG_01864	
CNK02050	CNK02050-t26_1	 CNAG_01865	
CNK02060	CNK02060-t26_1	 CNAG_01866	
CNK02070	CNK02070-t26_1	 CNAG_01867	
CNK02080	CNK02080-t26_1	 CNAG_01868	
CNK02090	CNK02090-t26_1	 CNAG_01869	
CNK02100	CNK02100-t26_1	 CNAG_01870	
CNK02110	CNK02110-t26_1	 CNAG_01871	
CNK02120	CNK02120-t26_1	 CNAG_01872	
CNK02130	CNK02130-t26_1	 CNAG_01873	
CNK02140	CNK02140-t26_1	 CNAG_01874	
CNK02150	CNK02150-t26_1	 CNAG_01875	
CNK02160	CNK02160-t26_1	 CNAG_01876	
CNK02180	CNK02180-t26_1	 CNAG_01877	
CNK02190	CNK02190-t26_1	 CNAG_01878	
CNK02200	CNK02200-t26_1	 CNAG_01879	
CNK02210	CNK02210-t26_1	 CNAG_01880	
CNK02220	CNK02220-t26_1	 CNAG_01881	
CNK02230	CNK02230-t26_1	 CNAG_01882	
CNK02240	CNK02240-t26_1	 CNAG_01884	
CNK02250	CNK02250-t26_1	 CNAG_01885	
CNK02260	CNK02260-t26_1	 CNAG_01886	
CNK02280	CNK02280.mRNA	 CNAG_13015	
CNK02300	CNK02300-t26_1	 CNAG_01889, CNAG_01893	
CNK02310	CNK02310-t26_1	 CNAG_01890	
CNK02320	CNK02320-t26_1	 CNAG_01891	
CNK02330	CNK02330-t26_1	 CNAG_01892	
CNK02340	CNK02340-t26_1	 CNAG_01889, CNAG_01893	
CNK02350	CNK02350-t26_1	 CNAG_01894	
CNK02360	CNK02360-t26_1	 CNAG_01895	
CNK02370	CNK02370-t26_1	 CNAG_01896	
CNK02380	CNK02380-t26_1	 CNAG_01897	
CNK02385	CNK02385-t26_1	 CNAG_01898	
CNK02390	CNK02390-t26_1	 CNAG_01899	
CNK02400	CNK02400-t26_1	 CNAG_01900, CNAG_01901	
CNK02405	CNK02405-t26_1	 CNAG_01900, CNAG_01901	
CNK02410	CNK02410-t26_1	 CNAG_01902	
CNK02420	CNK02420.mRNA	 CNAG_13018	
CNK02430	CNK02430-t26_1	 CNAG_07444	
CNK02450	CNK02450-t26_1	 CNAG_01903	
CNK02460	CNK02460-t26_1	 CNAG_01904	
CNK02470	CNK02470-t26_1	 CNAG_01905	
CNK02480	CNK02480-t26_1	 CNAG_01906	
CNK02500	CNK02500-t26_1	 CNAG_01907	
CNK02510	CNK02510-t26_1	 CNAG_01908	
CNK02520	CNK02520-t26_1	 CNAG_01909	
CNK02530	CNK02530-t26_1	 CNAG_01910	
CNK02540	CNK02540-t26_1	 CNAG_01911	
CNK02550	CNK02550-t26_1	 CNAG_01912	
CNK02560	CNK02560-t26_1	 CNAG_01913	
CNK02570	CNK02570-t26_1	 CNAG_01914	
CNK02580	CNK02580-t26_1	 CNAG_01915	
CNK02590	CNK02590-t26_1	 CNAG_01916	
CNK02595	CNK02595-t26_1	 CNAG_01917	
CNK02600	CNK02600-t26_1	 CNAG_01918	
CNK02610	CNK02610-t26_1	 CNAG_01919	
CNK02620	CNK02620-t26_1	 CNAG_01920	
CNK02640	CNK02640-t26_1	 CNAG_01923	
CNK02650	CNK02650-t26_1	 CNAG_01924	
CNK02660	CNK02660-t26_1	 CNAG_01925	
CNK02670	CNK02670-t26_1	 CNAG_01926	
CNK02675	CNK02675-t26_1	 CNAG_01927	
CNK02680	CNK02680-t26_1	 CNAG_01928	
CNK02690	CNK02690-t26_1	 CNAG_01929	
CNK02700	CNK02700-t26_1	 CNAG_01930	
CNK02705	CNK02705-t26_1	 CNAG_01931	
CNK02710	CNK02710.mRNA	 CNAG_13027	
CNK02720	CNK02720-t26_1	 CNAG_08010, CNAG_08011	
CNK02730	CNK02730-t26_1	 CNAG_01936	
CNK02740	CNK02740-t26_1	 CNAG_01938	
CNK02750	CNK02750-t26_1	 CNAG_01939	
CNK02760	CNK02760-t26_1	 CNAG_01940	
CNK02770	CNK02770-t26_1	 CNAG_01941	
CNK02775	CNK02775-t26_1	 CNAG_01942	
CNK02780	CNK02780-t26_1	 CNAG_01943	
CNK02850	CNK02850-t26_1	 CNAG_01946	
CNK02860	CNK02860-t26_1	 CNAG_01947	
CNK02870	CNK02870-t26_1	 CNAG_01948	
CNK02880	CNK02880-t26_1	 CNAG_01949	
CNK02890	CNK02890-t26_1	 CNAG_01950	
CNK02900	CNK02900-t26_1	 CNAG_01951	
CNK02910	CNK02910-t26_1	 CNAG_01952	
CNK02920	CNK02920-t26_1	 CNAG_01953	
CNK02930	CNK02930-t26_1	 CNAG_01954	
CNK02940	CNK02940-t26_1	 CNAG_01955	
CNK02945	CNK02945-t26_1	 CNAG_01956	
CNK02950	CNK02950-t26_1	 CNAG_01957	
CNK02960	CNK02960-t26_1	 CNAG_01958	
CNK02970	CNK02970-t26_1	 CNAG_01959	
CNK02980	CNK02980-t26_1	 CNAG_01960	
CNK02990	CNK02990-t26_1	 CNAG_01961	
CNK03000	CNK03000-t26_1	 CNAG_01962	
CNK03010	CNK03010-t26_1	 CNAG_01963	
CNK03010	CNK03010-t26_2	 CNAG_01963	
CNK03020	CNK03020-t26_1	 CNAG_01964	
CNK03030	CNK03030-t26_1	 CNAG_01965	
CNK03040	CNK03040-t26_1	 CNAG_01969	
CNK03050	CNK03050-t26_1	 CNAG_01970	
CNK03060	CNK03060-t26_1	 CNAG_01972, CNAG_01973	
CNK03070	CNK03070-t26_1	 CNAG_01972, CNAG_01973	
CNK03080	CNK03080-t26_1	 CNAG_01974	
CNK03090	CNK03090-t26_1	 CNAG_01975	
CNK03100	CNK03100-t26_1	 CNAG_01976	
CNK03110	CNK03110-t26_1	 CNAG_01978	
CNK03120	CNK03120-t26_1	 CNAG_01979	
CNK03130	CNK03130-t26_1	 CNAG_01980	
CNK03140	CNK03140-t26_1	 CNAG_01981	
CNK03150	CNK03150-t26_1	 CNAG_01982	
CNK03160	CNK03160-t26_1	 CNAG_01983	
CNK03170	CNK03170-t26_1	 CNAG_01984	
CNK03180	CNK03180-t26_1	 CNAG_01985	
CNK03185	CNK03185-t26_1	 CNAG_01986	
CNK03190	CNK03190-t26_1	 CNAG_01987	
CNK03200	CNK03200-t26_1	 CNAG_01988	
CNK03220	CNK03220-t26_1	 CNAG_01989	
CNK03230	CNK03230-t26_1	 CNAG_01990	
CNK03240	CNK03240-t26_1	 CNAG_01991	
CNK03260	CNK03260-t26_1	 CNAG_01992, CNAG_01994	
CNK03270	CNK03270-t26_1	 CNAG_01993	
CNK03280	CNK03280-t26_1	 CNAG_01992, CNAG_01994	
CNK03300	CNK03300-t26_1	 CNAG_10135	
CNK03310	CNK03310-t26_1	 CNAG_01995	
CNK03320	CNK03320-t26_1	 CNAG_01996	
CNK03330	CNK03330-t26_1	 CNAG_01997	
CNK03340	CNK03340-t26_1	 CNAG_08012	
CNK03350	CNK03350-t26_1	 CNAG_02000	
CNK03360	CNK03360-t26_1	 CNAG_02001	
CNK03370	CNK03370-t26_1	 CNAG_02002	
CNK03380	CNK03380.mRNA	 CNAG_08013	
CNK03385	CNK03385-t26_1	 CNAG_02004	
CNK03400	CNK03400-t26_1	 CNAG_02005	
CNK03410	CNK03410-t26_1	 CNAG_02006	
CNK03420	CNK03420-t26_1	 CNAG_02007	
CNK03430	CNK03430-t26_1	 CNAG_02008	
CNK03440	CNK03440-t26_1	 CNAG_02009	
CNK03450	CNK03450-t26_1	 CNAG_02010	
CNK03460	CNK03460-t26_1	 CNAG_02011	
CNK03470	CNK03470-t26_1	 CNAG_02012	
CNK03480	CNK03480-t26_1	 CNAG_02013	
CNL02210	CNL02210-t26_1	 CNAG_10137, CNAG_10138, CNAG_13085	
CNL02220	CNL02220-t26_1	 CNAG_10137, CNAG_10138, CNAG_13085	
CNL03880	CNL03880-t26_1	 CNAG_05242	
CNL03890	CNL03890-t26_1	 CNAG_05241	
CNL03900	CNL03900-t26_1	 CNAG_05240	
CNL03910	CNL03910-t26_1	 CNAG_05239	
CNL03915	CNL03915-t26_1	 CNAG_05237	
CNL03920	CNL03920-t26_1	 CNAG_05236	
CNL03930	CNL03930-t26_1	 CNAG_05235	
CNL03940	CNL03940-t26_1	 CNAG_05234	
CNL03950	CNL03950-t26_1	 CNAG_05233	
CNL03960	CNL03960-t26_1	 CNAG_05232	
CNL03970	CNL03970-t26_1	 CNAG_05231	
CNL03980	CNL03980-t26_1	 CNAG_05230	
CNL03990	CNL03990-t26_1	 CNAG_05229	
CNL04000	CNL04000-t26_1	 CNAG_10045	
CNL04010	CNL04010-t26_1	 CNAG_05228	
CNL04020	CNL04020-t26_1	 CNAG_05227	
CNL04030	CNL04030-t26_1	 CNAG_05226	
CNL04040	CNL04040-t26_1	 CNAG_05225	
CNL04050	CNL04050-t26_1	 CNAG_05224	
CNL04060	CNL04060-t26_1	 CNAG_05223	
CNL04070	CNL04070-t26_1	 CNAG_05222	
CNL04080	CNL04080-t26_1	 CNAG_05221	
CNL04090	CNL04090-t26_1	 CNAG_05220	
CNL04100	CNL04100-t26_1	 CNAG_05219	
CNL04110	CNL04110-t26_1	 CNAG_05218	
CNL04110	CNL04110-t26_2	 CNAG_05218	
CNL04120	CNL04120-t26_1	 CNAG_05217	
CNL04130	CNL04130-t26_1	 CNAG_05216	
CNL04140	CNL04140-t26_1	 CNAG_05215	
CNL04230	CNL04230-t26_1	 CNAG_05202	
CNL04230	CNL04230-t26_2	 CNAG_05202	
CNL04240	CNL04240-t26_1	 CNAG_05201	
CNL04250	CNL04250-t26_1	 CNAG_05200	
CNL04260	CNL04260-t26_1	 CNAG_05199	
CNL04270	CNL04270-t26_1	 CNAG_05198	
CNL04280	CNL04280-t26_1	 CNAG_05197	
CNL04290	CNL04290-t26_1	 CNAG_05196	
CNL04300	CNL04300-t26_1	 CNAG_05195	
CNL04340	CNL04340-t26_1	 CNAG_05194	
CNL04350	CNL04350-t26_1	 CNAG_05193	
CNL04360	CNL04360-t26_1	 CNAG_05191	
CNL04370	CNL04370-t26_1	 CNAG_05190	
CNL04380	CNL04380-t26_1	 CNAG_05189	
CNL04390	CNL04390-t26_1	 CNAG_05188	
CNL04400	CNL04400-t26_1	 CNAG_05187	
CNL04410	CNL04410-t26_1	 CNAG_05186	
CNL04420	CNL04420-t26_1	 CNAG_05184	
CNL04430	CNL04430-t26_1	 CNAG_05183	
CNL04440	CNL04440-t26_1	 CNAG_05182	
CNL04450	CNL04450-t26_1	 CNAG_05181	
CNL04460	CNL04460-t26_1	 CNAG_05180	
CNL04470	CNL04470-t26_1	 CNAG_05179	
CNL04480	CNL04480-t26_1	 CNAG_05178	
CNL04490	CNL04490-t26_1	 CNAG_05177	
CNL04500	CNL04500-t26_1	 CNAG_05176	
CNL04510	CNL04510-t26_1	 CNAG_07818	
CNL04520	CNL04520-t26_1	 CNAG_07817	
CNL04530	CNL04530-t26_1	 CNAG_05173	
CNL04540	CNL04540-t26_1	 CNAG_05172	
CNL04550	CNL04550-t26_1	 CNAG_05171	
CNL04560	CNL04560-t26_1	 CNAG_05170	
CNL04570	CNL04570-t26_1	 CNAG_05169	
CNL04580	CNL04580-t26_1	 CNAG_05167	
CNL04590	CNL04590-t26_1	 CNAG_05166	
CNL04600	CNL04600-t26_1	 CNAG_05165	
CNL04610	CNL04610-t26_1	 CNAG_05164	
CNL04620	CNL04620-t26_1	 CNAG_05163	
CNL04630	CNL04630-t26_1	 CNAG_05162	
CNL04640	CNL04640-t26_1	 CNAG_05161	
CNL04645	CNL04645-t26_1	 CNAG_05159	
CNL04650	CNL04650-t26_1	 CNAG_05158	
CNL04660	CNL04660-t26_1	 CNAG_05157	
CNL04670	CNL04670-t26_1	 CNAG_05156	
CNL04680	CNL04680-t26_1	 CNAG_05155	
CNL04690	CNL04690-t26_1	 CNAG_05154	
CNL04700	CNL04700-t26_1	 CNAG_05153	
CNL04710	CNL04710-t26_1	 CNAG_05152	
CNL04720	CNL04720-t26_1	 CNAG_05151	
CNL04730	CNL04730-t26_1	 CNAG_05150	
CNL04740	CNL04740-t26_1	 CNAG_05149	
CNL04750	CNL04750-t26_1	 CNAG_05148	
CNL04760	CNL04760-t26_1	 CNAG_05147	
CNL04765	CNL04765-t26_1	 CNAG_05146	
CNL04770	CNL04770-t26_1	 CNAG_05145	
CNL04780	CNL04780-t26_1	 CNAG_05144	
CNL04800	CNL04800-t26_1	 CNAG_05142	
CNL04810	CNL04810-t26_1	 CNAG_05141	
CNL04820	CNL04820-t26_1	 CNAG_05140	
CNL04830	CNL04830-t26_1	 CNAG_05139	
CNL04840	CNL04840-t26_1	 CNAG_05138	
CNL04840	CNL04840-t26_2	 CNAG_05138	
CNL04850	CNL04850-t26_1	 CNAG_05137	
CNL04860	CNL04860-t26_1	 CNAG_05136	
CNL04870	CNL04870-t26_1	 CNAG_05135	
CNL04880	CNL04880-t26_1	 CNAG_05134	
CNL04885	CNL04885-t26_1	 CNAG_07815	
CNL04890	CNL04890-t26_1	 CNAG_05132	
CNL04900	CNL04900-t26_1	 CNAG_05131	
CNL04910	CNL04910-t26_1	 CNAG_05130	
CNL04915	CNL04915-t26_1	 CNAG_05129	
CNL04920	CNL04920-t26_1	 CNAG_07814	
CNL04930	CNL04930-t26_1	 CNAG_07813	
CNL04940	CNL04940-t26_1	 CNAG_07812	
CNL04950	CNL04950-t26_1	 CNAG_05125	
CNL04960	CNL04960-t26_1	 CNAG_05124	
CNL04970	CNL04970-t26_1	 CNAG_05123	
CNL04980	CNL04980-t26_1	 CNAG_05122	
CNL04990	CNL04990-t26_1	 CNAG_05121	
CNL05000	CNL05000-t26_1	 CNAG_05120	
CNL05010	CNL05010-t26_1	 CNAG_05119	
CNL05020	CNL05020-t26_1	 CNAG_05118	
CNL05030	CNL05030-t26_1	 CNAG_05117	
CNL05040	CNL05040-t26_1	 CNAG_05116	
CNL05050	CNL05050-t26_1	 CNAG_05115	
CNL05050	CNL05050-t26_2	 CNAG_05115	
CNL05050	CNL05050-t26_3	 CNAG_05115	
CNL05060	CNL05060-t26_1	 CNAG_05114	
CNL05070	CNL05070-t26_1	 CNAG_05113	
CNL05080	CNL05080-t26_1	 CNAG_05112	
CNL05110	CNL05110-t26_1	 CNAG_05111	
CNL05120	CNL05120-t26_1	 CNAG_05110	
CNL05130	CNL05130-t26_1	 CNAG_07811	
CNL05140	CNL05140-t26_1	 CNAG_05109	
CNL05140	CNL05140-t26_2	 CNAG_05109	
CNL05150	CNL05150-t26_1	 CNAG_05107	
CNL05155	CNL05155-t26_1	 CNAG_05106	
CNL05160	CNL05160-t26_1	 CNAG_05105	
CNL05170	CNL05170-t26_1	 CNAG_05104	
CNL05180	CNL05180-t26_1	 CNAG_05103	
CNL05190	CNL05190-t26_1	 CNAG_05102	
CNL05200	CNL05200-t26_1	 CNAG_05101	
CNL05210	CNL05210-t26_1	 CNAG_05100	
CNL05220	CNL05220-t26_1	 CNAG_05099	
CNL05230	CNL05230-t26_1	 CNAG_10043	
CNL05240	CNL05240-t26_1	 CNAG_05098	
CNL05250	CNL05250-t26_1	 CNAG_05097	
CNL05260	CNL05260-t26_1	 CNAG_05096	
CNL05270	CNL05270-t26_1	 CNAG_05095	
CNL05275	CNL05275-t26_1	 CNAG_05093	
CNL05280	CNL05280-t26_1	 CNAG_05091	
CNL05290	CNL05290-t26_1	 CNAG_05090	
CNL05300	CNL05300-t26_1	 CNAG_05089	
CNL05310	CNL05310-t26_1	 CNAG_07810	
CNL05320	CNL05320-t26_1	 CNAG_05087	
CNL05330	CNL05330-t26_1	 CNAG_05086	
CNL05340	CNL05340-t26_1	 CNAG_05085	
CNL05350	CNL05350-t26_1	 CNAG_05084	
CNL05360	CNL05360-t26_1	 CNAG_05083	
CNL05370	CNL05370-t26_1	 CNAG_05082	
CNL05380	CNL05380-t26_1	 CNAG_10041	
CNL05390	CNL05390-t26_1	 CNAG_05081	
CNL05400	CNL05400-t26_1	 CNAG_05080	
CNL05410	CNL05410-t26_1	 CNAG_05078	
CNL05410	CNL05410-t26_2	 CNAG_05078	
CNL05420	CNL05420-t26_1	 CNAG_10040	
CNL05430	CNL05430-t26_1	 CNAG_10039	
CNL05440	CNL05440-t26_1	 CNAG_05077	
CNL05445	CNL05445-t26_1	 CNAG_05076	
CNL05450	CNL05450-t26_1	 CNAG_05075	
CNL05460	CNL05460-t26_1	 CNAG_05074	
CNL05470	CNL05470-t26_1	 CNAG_07808	
CNL05480	CNL05480-t26_1	 CNAG_10038	
CNL05490	CNL05490-t26_1	 CNAG_05072	
CNL05495	CNL05495-t26_1	 CNAG_05071	
CNL05500	CNL05500-t26_1	 CNAG_05070	
CNL05510	CNL05510-t26_1	 CNAG_05069	
CNL05520	CNL05520-t26_1	 CNAG_05068	
CNL05530	CNL05530-t26_1	 CNAG_05067	
CNL05540	CNL05540-t26_1	 CNAG_05066	
CNL05545	CNL05545-t26_1	 CNAG_05065	
CNL05550	CNL05550-t26_1	 CNAG_05064	
CNL05560	CNL05560-t26_1	 CNAG_05063	
CNL05570	CNL05570-t26_1	 CNAG_05062	
CNL05580	CNL05580-t26_1	 CNAG_05061	
CNL05590	CNL05590-t26_1	 CNAG_05060	
CNL05600	CNL05600-t26_1	 CNAG_05059	
CNL05610	CNL05610-t26_1	 CNAG_05058	
CNL05620	CNL05620-t26_1	 CNAG_05057	
CNL05630	CNL05630-t26_1	 CNAG_05056	
CNL05640	CNL05640-t26_1	 CNAG_05055	
CNL05650	CNL05650-t26_1	 CNAG_05053	
CNL05660	CNL05660-t26_1	 CNAG_10037	
CNL05670	CNL05670-t26_1	 CNAG_07807	
CNL05680	CNL05680-t26_1	 CNAG_07806	
CNL05690	CNL05690-t26_1	 CNAG_05050	
CNL05700	CNL05700-t26_1	 CNAG_05049	
CNL05710	CNL05710-t26_1	 CNAG_07805	
CNL05720	CNL05720-t26_1	 CNAG_07804	
CNL05730	CNL05730-t26_1	 CNAG_10036	
CNL05735	CNL05735-t26_1	 CNAG_05045	
CNL05740	CNL05740-t26_1	 CNAG_05044	
CNL05750	CNL05750-t26_1	 CNAG_05043	
CNL05760	CNL05760-t26_1	 CNAG_05042	
CNL05770	CNL05770-t26_1	 CNAG_05041	
CNL05780	CNL05780-t26_1	 CNAG_05039	
CNL05790	CNL05790-t26_1	 CNAG_05038	
CNL05800	CNL05800-t26_1	 CNAG_05037	
CNL05810	CNL05810-t26_1	 CNAG_05036	
CNL05820	CNL05820-t26_1	 CNAG_05035	
CNL05830	CNL05830-t26_1	 CNAG_05034	
CNL05840	CNL05840-t26_1	 CNAG_05033	
CNL05845	CNL05845-t26_1	 CNAG_05001	
CNL05850	CNL05850-t26_1	 CNAG_05032	
CNL05860	CNL05860-t26_1	 CNAG_05031	
CNL05865	CNL05865-t26_1	 CNAG_05030	
CNL05870	CNL05870-t26_1	 CNAG_05029	
CNL05880	CNL05880-t26_1	 CNAG_05028	
CNL05890	CNL05890-t26_1	 CNAG_05027	
CNL05900	CNL05900-t26_1	 CNAG_05026	
CNL05910	CNL05910-t26_1	 CNAG_05025	
CNL05930	CNL05930-t26_1	 CNAG_05024	
CNL05940	CNL05940-t26_1	 CNAG_05023	
CNL05950	CNL05950-t26_1	 CNAG_05022	
CNL05960	CNL05960-t26_1	 CNAG_05021	
CNL05970	CNL05970-t26_1	 CNAG_05020	
CNL05980	CNL05980-t26_1	 CNAG_05019	
CNL05990	CNL05990-t26_1	 CNAG_05018	
CNL06000	CNL06000-t26_1	 CNAG_05017	
CNL06010	CNL06010-t26_1	 CNAG_05016	
CNL06020	CNL06020-t26_1	 CNAG_04981, CNAG_05015	
CNL06030	CNL06030-t26_1	 CNAG_05013	
CNL06040	CNL06040-t26_1	 CNAG_05012	
CNL06050	CNL06050-t26_1	 CNAG_05011	
CNL06060	CNL06060-t26_1	 CNAG_05010	
CNL06070	CNL06070-t26_1	 CNAG_05009	
CNL06075	CNL06075-t26_1	 CNAG_05008	
CNL06080	CNL06080-t26_1	 CNAG_05007	
CNL06090	CNL06090-t26_1	 CNAG_05006	
CNL06100	CNL06100-t26_1	 CNAG_05005	
CNL06110	CNL06110-t26_1	 CNAG_05004	
CNL06120	CNL06120-t26_1	 CNAG_05003	
CNL06125	CNL06125-t26_1	 CNAG_05002	
CNL06140	CNL06140-t26_1	 CNAG_05001	
CNL06150	CNL06150-t26_1	 CNAG_05000	
CNL06155	CNL06155-t26_1	 CNAG_04999	
CNL06170	CNL06170-t26_1	 CNAG_04997	
CNL06180	CNL06180-t26_1	 CNAG_07802	
CNL06190	CNL06190-t26_1	 CNAG_07801	
CNL06200	CNL06200-t26_1	 CNAG_04994	
CNL06210	CNL06210-t26_1	 CNAG_04993	
CNL06220	CNL06220-t26_1	 CNAG_04992	
CNL06230	CNL06230-t26_1	 CNAG_04991	
CNL06240	CNL06240-t26_1	 CNAG_04990	
CNL06250	CNL06250-t26_1	 CNAG_04989	
CNL06270	CNL06270-t26_1	 CNAG_04988	
CNL06290	CNL06290-t26_1	 CNAG_04987	
CNL06295	CNL06295-t26_1	 CNAG_04986	
CNL06300	CNL06300-t26_1	 CNAG_04985	
CNL06310	CNL06310-t26_1	 CNAG_04984	
CNL06320	CNL06320-t26_1	 CNAG_04983	
CNL06330	CNL06330-t26_1	 CNAG_04982	
CNL06340	CNL06340-t26_1	 CNAG_04981, CNAG_05015	
CNL06350	CNL06350-t26_1	 CNAG_04980	
CNL06360	CNL06360-t26_1	 CNAG_04979	
CNL06370	CNL06370-t26_1	 CNAG_04978	
CNL06380	CNL06380-t26_1	 CNAG_04977	
CNL06390	CNL06390-t26_1	 CNAG_04976	
CNL06400	CNL06400-t26_1	 CNAG_04974	
CNL06420	CNL06420-t26_1	 CNAG_04973	
CNL06430	CNL06430-t26_1	 CNAG_07800	
CNL06440	CNL06440-t26_1	 CNAG_04970	
CNL06450	CNL06450-t26_1	 CNAG_10035	
CNL06460	CNL06460-t26_1	 CNAG_04969	
CNL06470	CNL06470-t26_1	 CNAG_04968	
CNL06480	CNL06480-t26_1	 CNAG_04967	
CNL06490	CNL06490-t26_1	 CNAG_07799	
CNL06500	CNL06500-t26_1	 CNAG_07798	
CNL06510	CNL06510-t26_1	 CNAG_07797	
CNL06520	CNL06520-t26_1	 CNAG_04963	
CNL06520	CNL06520-t26_2	 CNAG_04963	
CNL06530	CNL06530-t26_1	 CNAG_04962	
CNL06550	CNL06550-t26_1	 CNAG_04961	
CNL06555	CNL06555-t26_1	 CNAG_04960	
CNL06560	CNL06560-t26_1	 CNAG_04959	
CNL06570	CNL06570-t26_1	 CNAG_04958	
CNL06580	CNL06580-t26_1	 CNAG_04957	
CNL06590	CNL06590-t26_1	 CNAG_04947	
CNL06600	CNL06600-t26_1	 CNAG_04955	
CNL06610	CNL06610-t26_1	 CNAG_04954	
CNL06620	CNL06620-t26_1	 CNAG_04953	
CNL06630	CNL06630-t26_1	 CNAG_04952	
CNL06640	CNL06640-t26_1	 CNAG_04951	
CNL06650	CNL06650-t26_1	 CNAG_04950	
CNL06660	CNL06660-t26_1	 CNAG_04949	
CNL06670	CNL06670-t26_1	 CNAG_04948	
CNL06680	CNL06680-t26_1	 CNAG_04947	
CNL06690	CNL06690-t26_1	 CNAG_04946	
CNL06700	CNL06700-t26_1	 CNAG_04945	
CNL06710	CNL06710-t26_1	 CNAG_10034	
CNL06720	CNL06720-t26_1	 CNAG_04944	
CNL06730	CNL06730-t26_1	 CNAG_04943	
CNL06740	CNL06740-t26_1	 CNAG_07796	
CNL06750	CNL06750-t26_1	 CNAG_07795	
CNL06760	CNL06760-t26_1	 CNAG_07794	
CNL06770	CNL06770-t26_1	 CNAG_04939	
CNL06780	CNL06780-t26_1	 CNAG_04938	
CNL06790	CNL06790-t26_1	 CNAG_04937	
CNL06800	CNL06800-t26_1	 CNAG_04936	
CNL06810	CNL06810-t26_1	 CNAG_04935	
CNM00010	CNM00010-t26_1	 CNAG_05993	
CNM00030	CNM00030-t26_1	 CNAG_05994	
CNM00040	CNM00040-t26_1	 CNAG_05995	
CNM00050	CNM00050-t26_1	 CNAG_05996	
CNM00060	CNM00060-t26_1	 CNAG_05997	
CNM00070	CNM00070-t26_1	 CNAG_05998	
CNM00080	CNM00080-t26_1	 CNAG_05999	
CNM00090	CNM00090-t26_1	 CNAG_06000	
CNM00100	CNM00100-t26_1	 CNAG_06001	
CNM00110	CNM00110-t26_1	 CNAG_06002	
CNM00120	CNM00120-t26_1	 CNAG_06003	
CNM00130	CNM00130-t26_1	 CNAG_06004	
CNM00140	CNM00140-t26_1	 CNAG_06005	
CNM00150	CNM00150-t26_1	 CNAG_06006	
CNM00160	CNM00160-t26_1	 CNAG_06007	
