[Gene ID]	[source_id]	[Input Ortholog(s)]	
CNAG_06154	CNAG_06154-t26_1	 CNM01560	
CNAG_06155	CNAG_06155-t26_1	 CNM01570	
CNAG_06156	CNAG_06156-t26_1	 CNM01580	
CNAG_06156	CNAG_06156-t26_2	 CNM01580	
CNAG_06157	CNAG_06157-t26_1	 CNM01590	
CNAG_06158	CNAG_06158-t26_1	 CNM01600	
CNAG_06159	CNAG_06159-t26_1	 CNM01610	
CNAG_06159	CNAG_06159-t26_2	 CNM01610	
CNAG_06160	CNAG_06160-t26_1	 CNM01620	
CNAG_06161	CNAG_06161-t26_1	 CNM01630	
CNAG_06161	CNAG_06161-t26_2	 CNM01630	
CNAG_06162	CNAG_06162-t26_1	 CNM01640	
CNAG_06163	CNAG_06163-t26_1	 CNM01645	
CNAG_06164	CNAG_06164-t26_1	 CNM01650	
CNAG_06165	CNAG_06165-t26_1	 CNM01660	
CNAG_06166	CNAG_06166-t26_1	 CNM01670, CNM01675	
CNAG_06167	CNAG_06167-t26_1	 CNM01680	
CNAG_06168	CNAG_06168-t26_1	 CNM01690	
CNAG_06169	CNAG_06169-t26_1	 CNM01710	
CNAG_06170	CNAG_06170-t26_1	 CNM01720	
CNAG_06172	CNAG_06172-t26_1	 CNM01730	
CNAG_06173	CNAG_06173-t26_1	 CNM01740	
CNAG_06174	CNAG_06174-t26_1	 CNM01750	
CNAG_06175	CNAG_06175-t26_1	 CNM01760	
CNAG_06178	CNAG_06178-t26_1	 CNM01790	
CNAG_06179	CNAG_06179-t26_1	 CNM01800	
CNAG_06180	CNAG_06180-t26_1	 CNM01810	
CNAG_06182	CNAG_06182-t26_1	 CNM01820	
CNAG_06183	CNAG_06183-t26_1	 CNM01830	
CNAG_06184	CNAG_06184-t26_1	 CNM01840	
CNAG_06184	CNAG_06184-t26_2	 CNM01840	
CNAG_06185	CNAG_06185-t26_1	 CNM01850	
CNAG_06185	CNAG_06185-t26_2	 CNM01850	
CNAG_06186	CNAG_06186-t26_1	 CNM01860	
CNAG_06186	CNAG_06186-t26_2	 CNM01860	
CNAG_06186	CNAG_06186-t26_3	 CNM01860	
CNAG_06188	CNAG_06188-t26_1	 CNM01880	
CNAG_06190	CNAG_06190-t26_1	 CNM01890	
CNAG_06191	CNAG_06191-t26_1	 CNM01900	
CNAG_06192	CNAG_06192-t26_1	 CNM01910	
CNAG_06193	CNAG_06193-t26_1	 CNM01920	
CNAG_06194	CNAG_06194-t26_1	 CNM01930	
CNAG_06195	CNAG_06195-t26_1	 CNM01940	
CNAG_06196	CNAG_06196-t26_1	 CNM01950	
CNAG_06197	CNAG_06197-t26_1	 CNM01960	
CNAG_06199	CNAG_06199-t26_1	 CNM01980	
CNAG_06200	CNAG_06200-t26_1	 CNM01990	
CNAG_06200	CNAG_06200-t26_2	 CNM01990	
CNAG_06201	CNAG_06201-t26_1	 CNM02000	
CNAG_06202	CNAG_06202-t26_1	 CNM02010	
CNAG_06203	CNAG_06203-t26_1	 CNM02020	
CNAG_06203	CNAG_06203-t26_2	 CNM02020	
CNAG_06204	CNAG_06204-t26_1	 CNM02030	
CNAG_06205	CNAG_06205-t26_1	 CNM02040	
CNAG_06206	CNAG_06206-t26_1	 CNM02050	
CNAG_06208	CNAG_06208-t26_1	 CNM02070	
CNAG_06213	CNAG_06213-t26_1	 CNM02120	
CNAG_06215	CNAG_06215-t26_1	 CNM02150	
CNAG_06216	CNAG_06216-t26_1	 CNM02160	
CNAG_06217	CNAG_06217-t26_1	 CNM02170	
CNAG_06217	CNAG_06217-t26_2	 CNM02170	
CNAG_06218	CNAG_06218-t26_1	 CNM02180	
CNAG_06219	CNAG_06219-t26_1	 CNM02190	
CNAG_06220	CNAG_06220-t26_1	 CNM02200	
CNAG_06221	CNAG_06221-t26_1	 CNM02230	
CNAG_06222	CNAG_06222-t26_1	 CNM02240	
CNAG_06223	CNAG_06223-t26_1	 CNM02250	
CNAG_06224	CNAG_06224-t26_1	 CNM02260	
CNAG_06226	CNAG_06226-t26_1	 CNM02270	
CNAG_06227	CNAG_06227-t26_1	 CNM02280	
CNAG_06228	CNAG_06228-t26_1	 CNM02290	
CNAG_06229	CNAG_06229-t26_1	 CNM02300	
CNAG_06230	CNAG_06230-t26_1	 CNM02310	
CNAG_06231	CNAG_06231-t26_1	 CNM02320	
CNAG_06232	CNAG_06232-t26_1	 CNM02330	
CNAG_06232	CNAG_06232-t26_2	 CNM02330	
CNAG_06233	CNAG_06233-t26_1	 CNM02340	
CNAG_06235	CNAG_06235-t26_1	 CNM02350	
CNAG_06236	CNAG_06236-t26_1	 CNM02360	
CNAG_06237	CNAG_06237-t26_1	 CNM02370	
CNAG_06238	CNAG_06238-t26_1	 CNM02380	
CNAG_06239	CNAG_06239-t26_1	 CNM02400	
CNAG_06240	CNAG_06240-t26_1	 CNM02410	
CNAG_06241	CNAG_06241-t26_1	 CNM02420	
CNAG_06242	CNAG_06242-t26_1	 CNM02430	
CNAG_06243	CNAG_06243-t26_1	 CNM02450, CNM02560	
CNAG_06244	CNAG_06244-t26_1	 CNM02460	
CNAG_06246	CNAG_06246-t26_1	 CNM02470	
CNAG_06247	CNAG_06247-t26_1	 CNM02480	
CNAG_06248	CNAG_06248-t26_1	 CNM02490	
CNAG_06250	CNAG_06250-t26_1	 CNM02510	
CNAG_06251	CNAG_06251-t26_1	 CNM02520	
CNAG_06252	CNAG_06252-t26_1	 CNM02530	
CNAG_06253	CNAG_06253-t26_1	 CNM02540	
CNAG_06259	CNAG_06259-t26_1	 CNN00150	
CNAG_06260	CNAG_06260-t26_1	 CNN00140	
CNAG_06265	CNAG_06265-t26_1	 CNN00030	
CNAG_06266	CNAG_06266-t26_1	 CNN00040	
CNAG_06267	CNAG_06267-t26_1	 CNN00050	
CNAG_06271	CNAG_06271-t26_1	 CNN00085	
CNAG_06273	CNAG_06273-t26_1	 CNN00090	
CNAG_06276	CNAG_06276-t26_1	 CNN00100	
CNAG_06277	CNAG_06277-t26_1	 CNN00120	
CNAG_06278	CNAG_06278-t26_1	 CNN00160	
CNAG_06279	CNAG_06279-t26_1	 CNN00170	
CNAG_06280	CNAG_06280-t26_1	 CNN00180	
CNAG_06282	CNAG_06282-t26_1	 CNN00190	
CNAG_06283	CNAG_06283-t26_1	 CNN00200	
CNAG_06284	CNAG_06284-t26_1	 CNN00210	
CNAG_06285	CNAG_06285-t26_1	 CNN00213	
CNAG_06286	CNAG_06286-t26_1	 CNN00215	
CNAG_06287	CNAG_06287-t26_1	 CNN00220	
CNAG_06288	CNAG_06288-t26_1	 CNN00230	
CNAG_06289	CNAG_06289-t26_1	 CNN00240	
CNAG_06290	CNAG_06290-t26_1	 CNN00260	
CNAG_06290	CNAG_06290-t26_2	 CNN00260	
CNAG_06291	CNAG_06291-t26_1	 CNN00270	
CNAG_06293	CNAG_06293-t26_1	 CNN00290	
CNAG_06294	CNAG_06294-t26_1	 CNN00300	
CNAG_06295	CNAG_06295-t26_1	 CNN00310	
CNAG_06295	CNAG_06295-t26_2	 CNN00310	
CNAG_06296	CNAG_06296-t26_1	 CNN00320	
CNAG_06296	CNAG_06296-t26_2	 CNN00320	
CNAG_06297	CNAG_06297-t26_1	 CNN00330	
CNAG_06298	CNAG_06298-t26_1	 CNN00340	
CNAG_06300	CNAG_06300-t26_1	 CNN00350	
CNAG_06300	CNAG_06300-t26_2	 CNN00350	
CNAG_06301	CNAG_06301-t26_1	 CNN00360	
CNAG_06302	CNAG_06302-t26_1	 CNN00370	
CNAG_06302	CNAG_06302-t26_2	 CNN00370	
CNAG_06307	CNAG_06307-t26_1	 CNN00380	
CNAG_06308	CNAG_06308-t26_1	 CNN00390	
CNAG_06309	CNAG_06309-t26_1	 CNN00395	
CNAG_06310	CNAG_06310-t26_1	 CNN00400	
CNAG_06310	CNAG_06310-t26_2	 CNN00400	
CNAG_06310	CNAG_06310-t26_3	 CNN00400	
CNAG_06311	CNAG_06311-t26_1	 CNN00410	
CNAG_06311	CNAG_06311-t26_2	 CNN00410	
CNAG_06312	CNAG_06312-t26_1	 CNN00420	
CNAG_06312	CNAG_06312-t26_2	 CNN00420	
CNAG_06313	CNAG_06313-t26_1	 CNN00430	
CNAG_06313	CNAG_06313-t26_2	 CNN00430	
CNAG_06314	CNAG_06314-t26_1	 CNN00440	
CNAG_06315	CNAG_06315-t26_1	 CNN00450	
CNAG_06316	CNAG_06316-t26_1	 CNN00460	
CNAG_06317	CNAG_06317-t26_1	 CNN00470	
CNAG_06318	CNAG_06318-t26_1	 CNN00480	
CNAG_06320	CNAG_06320-t26_1	 CNN00490	
CNAG_06321	CNAG_06321-t26_1	 CNN00495	
CNAG_06321	CNAG_06321-t26_2	 CNN00495	
CNAG_06322	CNAG_06322-t26_1	 CNN00500	
CNAG_06323	CNAG_06323-t26_1	 CNN00510	
CNAG_06324	CNAG_06324-t26_1	 CNN00520	
CNAG_06325	CNAG_06325-t26_1	 CNN00530	
CNAG_06326	CNAG_06326-t26_1	 CNN00540	
CNAG_06327	CNAG_06327-t26_1	 CNN00550	
CNAG_06327	CNAG_06327-t26_2	 CNN00550	
CNAG_06328	CNAG_06328-t26_1	 CNN00560	
CNAG_06329	CNAG_06329-t26_1	 CNN00570	
CNAG_06330	CNAG_06330-t26_1	 CNN00580	
CNAG_06331	CNAG_06331-t26_1	 CNN00590	
CNAG_06332	CNAG_06332-t26_1	 CNN00610	
CNAG_06333	CNAG_06333-t26_1	 CNN00630	
CNAG_06333	CNAG_06333-t26_2	 CNN00630	
CNAG_06334	CNAG_06334-t26_1	 CNN00640	
CNAG_06335	CNAG_06335-t26_1	 CNN00650	
CNAG_06336	CNAG_06336-t26_1	 CNN00660	
CNAG_06337	CNAG_06337-t26_1	 CNN00670	
CNAG_06338	CNAG_06338-t26_1	 CNN00680	
CNAG_06339	CNAG_06339-t26_1	 CNN00690	
CNAG_06340	CNAG_06340-t26_1	 CNN00700	
CNAG_06341	CNAG_06341-t26_1	 CNN00710	
CNAG_06342	CNAG_06342-t26_1	 CNN00720	
CNAG_06343	CNAG_06343-t26_1	 CNN00730	
CNAG_06343	CNAG_06343-t26_2	 CNN00730	
CNAG_06344	CNAG_06344-t26_1	 CNN00740	
CNAG_06345	CNAG_06345-t26_1	 CNN00750	
CNAG_06346	CNAG_06346-t26_1	 CNN00755	
CNAG_06347	CNAG_06347-t26_1	 CNN00760	
CNAG_06348	CNAG_06348-t26_1	 CNN00770	
CNAG_06349	CNAG_06349-t26_1	 CNN00780	
CNAG_06350	CNAG_06350-t26_1	 CNN00790	
CNAG_06351	CNAG_06351-t26_1	 CNN00800	
CNAG_06352	CNAG_06352-t26_1	 CNN00810	
CNAG_06352	CNAG_06352-t26_2	 CNN00810	
CNAG_06353	CNAG_06353-t26_1	 CNN00820	
CNAG_06354	CNAG_06354-t26_1	 CNN00823	
CNAG_06354	CNAG_06354-t26_2	 CNN00823	
CNAG_06355	CNAG_06355-t26_1	 CNN00825	
CNAG_06356	CNAG_06356-t26_1	 CNN00830	
CNAG_06357	CNAG_06357-t26_1	 CNN00840	
CNAG_06357	CNAG_06357-t26_2	 CNN00840	
CNAG_06358	CNAG_06358-t26_1	 CNN00845	
CNAG_06359	CNAG_06359-t26_1	 CNN00850	
CNAG_06360	CNAG_06360-t26_1	 CNN00860	
CNAG_06361	CNAG_06361-t26_1	 CNN00870	
CNAG_06362	CNAG_06362-t26_1	 CNN00890	
CNAG_06363	CNAG_06363-t26_1	 CNN00910	
CNAG_06364	CNAG_06364-t26_1	 CNN00920	
CNAG_06365	CNAG_06365-t26_1	 CNN00930	
CNAG_06367	CNAG_06367-t26_1	 CNN00950	
CNAG_06368	CNAG_06368-t26_1	 CNN00960	
CNAG_06369	CNAG_06369-t26_1	 CNN00970	
CNAG_06370	CNAG_06370-t26_1	 CNN00980	
CNAG_06371	CNAG_06371-t26_1	 CNN00990	
CNAG_06373	CNAG_06373-t26_1	 CNN01005	
CNAG_06374	CNAG_06374-t26_1	 CNN01010	
CNAG_06376	CNAG_06376-t26_1	 CNN01020	
CNAG_06377	CNAG_06377-t26_1	 CNN01030	
CNAG_06378	CNAG_06378-t26_1	 CNN01040	
CNAG_06379	CNAG_06379-t26_1	 CNN01050	
CNAG_06380	CNAG_06380-t26_1	 CNN01060	
CNAG_06381	CNAG_06381-t26_1	 CNN01070	
CNAG_06382	CNAG_06382-t26_1	 CNN01080	
CNAG_06383	CNAG_06383-t26_1	 CNN01090	
CNAG_06384	CNAG_06384-t26_1	 CNN01100	
CNAG_06386	CNAG_06386-t26_1	 CNN01130	
CNAG_06387	CNAG_06387-t26_1	 CNN01140	
CNAG_06388	CNAG_06388-t26_1	 CNN01150	
CNAG_06389	CNAG_06389-t26_1	 CNN01165	
CNAG_06390	CNAG_06390-t26_1	 CNN01170	
CNAG_06391	CNAG_06391-t26_1	 CNN01175	
CNAG_06392	CNAG_06392-t26_1	 CNN01180	
CNAG_06393	CNAG_06393-t26_1	 CNN01190	
CNAG_06394	CNAG_06394-t26_1	 CNN01195	
CNAG_06395	CNAG_06395-t26_1	 CNN01200	
CNAG_06395	CNAG_06395-t26_2	 CNN01200	
CNAG_06396	CNAG_06396-t26_1	 CNN01210	
CNAG_06399	CNAG_06399-t26_1	 CNN01250	
CNAG_06400	CNAG_06400-t26_1	 CNN01260	
CNAG_06401	CNAG_06401-t26_1	 CNN01270	
CNAG_06401	CNAG_06401-t26_2	 CNN01270	
CNAG_06401	CNAG_06401-t26_3	 CNN01270	
CNAG_06402	CNAG_06402-t26_1	 CNN01280	
CNAG_06403	CNAG_06403-t26_1	 CNN01290	
CNAG_06404	CNAG_06404-t26_1	 CNN01300	
CNAG_06405	CNAG_06405-t26_1	 CNN01310	
CNAG_06406	CNAG_06406-t26_1	 CNN01320	
CNAG_06406	CNAG_06406-t26_2	 CNN01320	
CNAG_06407	CNAG_06407-t26_1	 CNN01330	
CNAG_06408	CNAG_06408-t26_1	 CNN01340	
CNAG_06409	CNAG_06409-t26_1	 CNN01345	
CNAG_06410	CNAG_06410-t26_1	 CNN01350	
CNAG_06411	CNAG_06411-t26_1	 CNN01360	
CNAG_06412	CNAG_06412-t26_1	 CNN01370	
CNAG_06414	CNAG_06414-t26_1	 CNN01390	
CNAG_06415	CNAG_06415-t26_1	 CNN01400	
CNAG_06416	CNAG_06416-t26_1	 CNN01410	
CNAG_06417	CNAG_06417-t26_1	 CNN01420	
CNAG_06418	CNAG_06418-t26_1	 CNN01430	
CNAG_06419	CNAG_06419-t26_1	 CNN01440	
CNAG_06420	CNAG_06420-t26_1	 CNN01450	
CNAG_06421	CNAG_06421-t26_1	 CNN01460	
CNAG_06422	CNAG_06422-t26_1	 CNN01470	
CNAG_06423	CNAG_06423-t26_1	 CNN01475	
CNAG_06424	CNAG_06424-t26_1	 CNN01480	
CNAG_06425	CNAG_06425-t26_1	 CNN01490	
CNAG_06426	CNAG_06426-t26_1	 CNN01500	
CNAG_06427	CNAG_06427-t26_1	 CNN01510	
CNAG_06428	CNAG_06428-t26_1	 CNN01520	
CNAG_06431	CNAG_06431-t26_1	 CNN01550	
CNAG_06432	CNAG_06432-t26_1	 CNN01560	
CNAG_06433	CNAG_06433-t26_1	 CNN01570	
CNAG_06434	CNAG_06434-t26_1	 CNN01600	
CNAG_06435	CNAG_06435-t26_1	 CNN01610	
CNAG_06436	CNAG_06436-t26_1	 CNN01620	
CNAG_06437	CNAG_06437-t26_1	 CNN01630	
CNAG_06438	CNAG_06438-t26_1	 CNN01635	
CNAG_06439	CNAG_06439-t26_1	 CNN01640	
CNAG_06440	CNAG_06440-t26_1	 CNN01650	
CNAG_06441	CNAG_06441-t26_1	 CNN01660	
CNAG_06443	CNAG_06443-t26_1	 CNN01680	
CNAG_06444	CNAG_06444-t26_1	 CNN01690	
CNAG_06445	CNAG_06445-t26_1	 CNN01700	
CNAG_06446	CNAG_06446-t26_1	 CNN01710	
CNAG_06447	CNAG_06447-t26_1	 CNN01720	
CNAG_06448	CNAG_06448-t26_1	 CNN01730	
CNAG_06449	CNAG_06449-t26_1	 CNN01740	
CNAG_06449	CNAG_06449-t26_2	 CNN01740	
CNAG_06449	CNAG_06449-t26_3	 CNN01740	
CNAG_06450	CNAG_06450-t26_1	 CNN01750	
CNAG_06450	CNAG_06450-t26_2	 CNN01750	
CNAG_06451	CNAG_06451-t26_1	 CNN01755	
CNAG_06451	CNAG_06451-t26_2	 CNN01755	
CNAG_06452	CNAG_06452-t26_1	 CNN01760	
CNAG_06452	CNAG_06452-t26_2	 CNN01760	
CNAG_06453	CNAG_06453-t26_1	 CNN01770	
CNAG_06454	CNAG_06454-t26_1	 CNN01780	
CNAG_06455	CNAG_06455-t26_1	 CNN01790	
CNAG_06456	CNAG_06456-t26_1	 CNN01800	
CNAG_06459	CNAG_06459-t26_1	 CNN01820	
CNAG_06460	CNAG_06460-t26_1	 CNN01830	
CNAG_06464	CNAG_06464-t26_1	 CNN01850	
CNAG_06465	CNAG_06465-t26_1	 CNN01860	
CNAG_06466	CNAG_06466-t26_1	 CNN01870	
CNAG_06467	CNAG_06467-t26_1	 CNN01875	
CNAG_06468	CNAG_06468-t26_1	 CNN01880	
CNAG_06469	CNAG_06469-t26_1	 CNN01890	
CNAG_06470	CNAG_06470-t26_1	 CNN01900	
CNAG_06471	CNAG_06471-t26_1	 CNN01910	
CNAG_06472	CNAG_06472-t26_1	 CNN01920	
CNAG_06473	CNAG_06473-t26_1	 CNN01930	
CNAG_06474	CNAG_06474-t26_1	 CNN01940	
CNAG_06475	CNAG_06475-t26_1	 CNN01950	
CNAG_06482	CNAG_06482-t26_1	 CNN02060	
CNAG_06483	CNAG_06483-t26_1	 CNN02070	
CNAG_06484	CNAG_06484-t26_1	 CNN02080	
CNAG_06485	CNAG_06485-t26_1	 CNN02090	
CNAG_06486	CNAG_06486-t26_1	 CNN02100	
CNAG_06487	CNAG_06487-t26_1	 CNN02110, CNN02115	
CNAG_06489	CNAG_06489-t26_1	 CNN02130	
CNAG_06490	CNAG_06490-t26_1	 CNN02140	
CNAG_06491	CNAG_06491-t26_1	 CNN02150	
CNAG_06492	CNAG_06492-t26_1	 CNN02160	
CNAG_06493	CNAG_06493-t26_1	 CNN02180	
CNAG_06494	CNAG_06494-t26_1	 CNN02190	
CNAG_06495	CNAG_06495-t26_1	 CNN02200	
CNAG_06497	CNAG_06497-t26_1	 CNN02220	
CNAG_06498	CNAG_06498-t26_1	 CNN02230	
CNAG_06499	CNAG_06499-t26_1	 CNN02240	
CNAG_06500	CNAG_06500-t26_1	 CNN02250	
CNAG_06501	CNAG_06501-t26_1	 CNN02260	
CNAG_06502	CNAG_06502-t26_1	 CNN02270	
CNAG_06503	CNAG_06503-t26_1	 CNN02280	
CNAG_06503	CNAG_06503-t26_2	 CNN02280	
CNAG_06504	CNAG_06504-t26_1	 CNN02170, CNN02290	
CNAG_06505	CNAG_06505-t26_1	 CNN02300	
CNAG_06507	CNAG_06507-t26_1	 CNN02315	
CNAG_06508	CNAG_06508-t26_1	 CNN02320	
CNAG_06509	CNAG_06509-t26_1	 CNN02330	
CNAG_06510	CNAG_06510-t26_1	 CNN02340	
CNAG_06511	CNAG_06511-t26_1	 CNN02360	
CNAG_06512	CNAG_06512-t26_1	 CNN02370	
CNAG_06516	CNAG_06516-t26_1	 CNN02390	
CNAG_06517	CNAG_06517-t26_1	 CNN02400	
CNAG_06519	CNAG_06519-t26_1	 CNN02410	
CNAG_06520	CNAG_06520-t26_1	 CNN02413	
CNAG_06521	CNAG_06521-t26_1	 CNN02420	
CNAG_06526	CNAG_06526-t26_1	 CNA00010	
CNAG_06526	CNAG_06526-t26_2	 CNA00010	
CNAG_06527	CNAG_06527-t26_1	 CNF04930	
CNAG_06527	CNAG_06527-t26_2	 CNF04930	
CNAG_06527	CNAG_06527-t26_3	 CNF04930	
CNAG_06529	CNAG_06529-t26_1	 CNF04900	
CNAG_06530	CNAG_06530-t26_1	 CNF04890	
CNAG_06531	CNAG_06531-t26_1	 CNF04880	
CNAG_06531	CNAG_06531-t26_2	 CNF04880	
CNAG_06532	CNAG_06532-t26_1	 CNF04870	
CNAG_06533	CNAG_06533-t26_1	 CNF04860	
CNAG_06534	CNAG_06534-t26_1	 CNF04830	
CNAG_06535	CNAG_06535-t26_1	 CNF04820	
CNAG_06536	CNAG_06536-t26_1	 CNF04790, CNF04800, CNF04810	
CNAG_06537	CNAG_06537-t26_1	 CNF04790, CNF04800, CNF04810	
CNAG_06538	CNAG_06538-t26_1	 CNF04790, CNF04800, CNF04810	
CNAG_06539	CNAG_06539-t26_1	 CNF04780	
CNAG_06539	CNAG_06539-t26_2	 CNF04780	
CNAG_06540	CNAG_06540-t26_1	 CNF04770	
CNAG_06540	CNAG_06540-t26_2	 CNF04770	
CNAG_06541	CNAG_06541-t26_1	 CNF04760	
CNAG_06541	CNAG_06541-t26_2	 CNF04760	
CNAG_06542	CNAG_06542-t26_1	 CNF04750	
CNAG_06543	CNAG_06543-t26_1	 CNF04740	
CNAG_06544	CNAG_06544-t26_1	 CNF04730	
CNAG_06545	CNAG_06545-t26_1	 CNF04720	
CNAG_06546	CNAG_06546-t26_1	 CNF04710	
CNAG_06546	CNAG_06546-t26_2	 CNF04710	
CNAG_06546	CNAG_06546-t26_3	 CNF04710	
CNAG_06546	CNAG_06546-t26_4	 CNF04710	
CNAG_06546	CNAG_06546-t26_5	 CNF04710	
CNAG_06548	CNAG_06548-t26_1	 CNF04690	
CNAG_06549	CNAG_06549-t26_1	 CNF04680	
CNAG_06550	CNAG_06550-t26_1	 CNF04670	
CNAG_06551	CNAG_06551-t26_1	 CNF04660	
CNAG_06552	CNAG_06552-t26_1	 CNF04650	
CNAG_06553	CNAG_06553-t26_1	 CNF04640	
CNAG_06554	CNAG_06554-t26_1	 CNF04630	
CNAG_06555	CNAG_06555-t26_1	 CNF04620	
CNAG_06556	CNAG_06556-t26_1	 CNF04610	
CNAG_06557	CNAG_06557-t26_1	 CNF04600	
CNAG_06558	CNAG_06558-t26_1	 CNF04590	
CNAG_06559	CNAG_06559-t26_1	 CNF04580	
CNAG_06560	CNAG_06560-t26_1	 CNF04570	
CNAG_06561	CNAG_06561-t26_1	 CNF04560	
CNAG_06563	CNAG_06563-t26_1	 CNF04540	
CNAG_06564	CNAG_06564-t26_1	 CNF04530	
CNAG_06565	CNAG_06565-t26_1	 CNF04520	
CNAG_06566	CNAG_06566-t26_1	 CNF04510	
CNAG_06567	CNAG_06567-t26_1	 CNF04500	
CNAG_06568	CNAG_06568-t26_1	 CNF04490	
CNAG_06569	CNAG_06569-t26_1	 CNF04480	
CNAG_06570	CNAG_06570-t26_1	 CNF04470	
CNAG_06573	CNAG_06573-t26_1	 CNF04440	
CNAG_06574	CNAG_06574-t26_1	 CNF04430	
CNAG_06576	CNAG_06576-t26_1	 CNF04420	
CNAG_06577	CNAG_06577-t26_1	 CNF04410	
CNAG_06578	CNAG_06578-t26_1	 CNF04400	
CNAG_06583	CNAG_06583-t26_1	 CNF04350	
CNAG_06584	CNAG_06584-t26_1	 CNF04340	
CNAG_06585	CNAG_06585-t26_1	 CNF04330	
CNAG_06587	CNAG_06587-t26_1	 CNF04310	
CNAG_06588	CNAG_06588-t26_1	 CNF04290	
CNAG_06588	CNAG_06588-t26_2	 CNF04290	
CNAG_06590	CNAG_06590-t26_1	 CNF04120	
CNAG_06590	CNAG_06590-t26_2	 CNF04120	
CNAG_06591	CNAG_06591-t26_1	 CNF04280	
CNAG_06592	CNAG_06592-t26_1	 CNF04270	
CNAG_06593	CNAG_06593-t26_1	 CNF04250	
CNAG_06594	CNAG_06594-t26_1	 CNF04240	
CNAG_06595	CNAG_06595-t26_1	 CNF04230	
CNAG_06596	CNAG_06596-t26_1	 CNF04220	
CNAG_06597	CNAG_06597-t26_1	 CNF04210	
CNAG_06599	CNAG_06599-t26_1	 CNF04200	
CNAG_06600	CNAG_06600-t26_1	 CNF04190	
CNAG_06601	CNAG_06601-t26_1	 CNF04180	
CNAG_06603	CNAG_06603-t26_1	 CNF04170	
CNAG_06604	CNAG_06604-t26_1	 CNF04160	
CNAG_06605	CNAG_06605-t26_1	 CNF04150	
CNAG_06606	CNAG_06606-t26_1	 CNF04140	
CNAG_06607	CNAG_06607-t26_1	 CNF04130	
CNAG_06608	CNAG_06608-t26_1	 CNF04110	
CNAG_06609	CNAG_06609-t26_1	 CNF04100	
CNAG_06610	CNAG_06610-t26_1	 CNF04090	
CNAG_06611	CNAG_06611-t26_1	 CNF04080	
CNAG_06612	CNAG_06612-t26_1	 CNF04070	
CNAG_06613	CNAG_06613-t26_1	 CNF04060	
CNAG_06614	CNAG_06614-t26_1	 CNF04050	
CNAG_06616	CNAG_06616-t26_1	 CNF04030	
CNAG_06617	CNAG_06617-t26_1	 CNF04020	
CNAG_06620	CNAG_06620-t26_1	 CNF03990	
CNAG_06621	CNAG_06621-t26_1	 CNF03970	
CNAG_06622	CNAG_06622-t26_1	 CNF03960	
CNAG_06622	CNAG_06622-t26_2	 CNF03960	
CNAG_06623	CNAG_06623-t26_1	 CNF03950	
CNAG_06624	CNAG_06624-t26_1	 CNF03940	
CNAG_06625	CNAG_06625-t26_1	 CNF03930	
CNAG_06626	CNAG_06626-t26_1	 CNF03920	
CNAG_06627	CNAG_06627-t26_1	 CNF03910	
CNAG_06628	CNAG_06628-t26_1	 CNF03900	
CNAG_06629	CNAG_06629-t26_1	 CNF03890	
CNAG_06630	CNAG_06630-t26_1	 CNF03880	
CNAG_06631	CNAG_06631-t26_1	 CNF03870	
CNAG_06632	CNAG_06632-t26_1	 CNF03860	
CNAG_06633	CNAG_06633-t26_1	 CNF03840	
CNAG_06634	CNAG_06634-t26_1	 CNF03830	
CNAG_06635	CNAG_06635-t26_1	 CNF03820	
CNAG_06636	CNAG_06636-t26_1	 CNF03810	
CNAG_06637	CNAG_06637-t26_1	 CNF03800	
CNAG_06638	CNAG_06638-t26_1	 CNF03780	
CNAG_06639	CNAG_06639-t26_1	 CNF03770	
CNAG_06640	CNAG_06640-t26_1	 CNF03760	
CNAG_06641	CNAG_06641-t26_1	 CNF03750	
CNAG_06642	CNAG_06642-t26_1	 CNF03740	
CNAG_06643	CNAG_06643-t26_1	 CNF03730	
CNAG_06644	CNAG_06644-t26_1	 CNF03720	
CNAG_06645	CNAG_06645-t26_1	 CNF03710	
CNAG_06646	CNAG_06646-t26_1	 CNF03700	
CNAG_06647	CNAG_06647-t26_1	 CNF03690	
CNAG_06648	CNAG_06648-t26_1	 CNF03680	
CNAG_06654	CNAG_06654-t26_1	 CNF03670	
CNAG_06655	CNAG_06655-t26_1	 CNF03660	
CNAG_06656	CNAG_06656-t26_1	 CNF03650	
CNAG_06657	CNAG_06657-t26_1	 CNF03640	
CNAG_06658	CNAG_06658-t26_1	 CNF03630	
CNAG_06659	CNAG_06659-t26_1	 CNF03620	
CNAG_06660	CNAG_06660-t26_1	 CNF03610	
CNAG_06661	CNAG_06661-t26_1	 CNF03590	
CNAG_06663	CNAG_06663-t26_1	 CNF03560	
CNAG_06664	CNAG_06664-t26_1	 CNF03550	
CNAG_06665	CNAG_06665-t26_1	 CNF03540	
CNAG_06666	CNAG_06666-t26_1	 CNF03530	
CNAG_06667	CNAG_06667-t26_1	 CNF03520	
CNAG_06668	CNAG_06668-t26_1	 CNF03510	
CNAG_06669	CNAG_06669-t26_1	 CNF03500	
CNAG_06670	CNAG_06670-t26_1	 CNF03490	
CNAG_06671	CNAG_06671-t26_1	 CNF03480	
CNAG_06672	CNAG_06672-t26_1	 CNF03470	
CNAG_06673	CNAG_06673-t26_1	 CNF03460	
CNAG_06674	CNAG_06674-t26_1	 CNF03450	
CNAG_06675	CNAG_06675-t26_1	 CNF03440	
